cell_id,num_packets,in_pkts,in_pkts/total,out_pkts/total,num_bytes,bytes_in,bytes_in/total,bytes_out/total,avg_in_pkt_size,markers,burst_size_1,burst_size_2,burst_size_3,burst_time_1,burst_time_2,burst_time_3,burst_seq_1,burst_seq_2,burst_seq_3,percentage_fluctuation_start_middle,percentage_fluctuation_middle_end,avg_interval_pkts
1,123,121,0.983739837398374,0.016260162601626018,242.58800000000008,240.24800000000008,0.990354015862285,0.00964598413771497,1.9855206611570255,3,7.305999999999999,7.305999999999999,4.41,1.621869348661986,1.621869350161077,1.621869348551538,12,20,5,24.76,-21.79,0.1410445083333333333333333333
1,120,118,0.9833333333333333,0.016666666666666666,313.85699999999986,310.06899999999985,0.9879308092538959,0.012069190746104123,2.6277033898305073,3,8.514000000000001,7.106000000000001,7.106000000000001,1.62041391181635,1.620413910219704,1.620413911764958,39,27,37,-11.91,-2.17,0.1412155555555555555555555556
1,94,91,0.9680851063829787,0.031914893617021274,319.1960000000002,314.2560000000002,0.9845236155841552,0.015476384415844802,3.4533626373626394,5,10.202,8.754,8.754,1.621868727778127,1.621868723628207,1.621868730024183,62,20,83,14.78,-4.5,0.1000211111111111111111111111
1,100,97,0.97,0.03,292.10799999999995,285.655,0.9779088556287402,0.02209114437125995,2.9448969072164948,5,11.65,10.202,7.305999999999999,1.621868748905925,1.621868750983486,1.621868745486477,71,88,21,-15.42,-5.0,0.08033129166666666666666666667
1,101,96,0.9504950495049505,0.04950495049504951,275.80300000000005,270.5210000000001,0.9808486492170136,0.019151350782986402,2.817927083333334,9,7.305999999999999,7.305999999999999,7.305999999999999,1.621868421628244,1.621868423507064,1.621868425291839,37,62,90,22.59,-16.22,0.06592949473684210526315789474
1,128,126,0.984375,0.015625,304.9849999999999,303.1189999999999,0.993881666311458,0.006118333688542062,2.4057063492063486,3,8.514000000000001,8.514000000000001,7.106000000000001,1.620414247955832,1.620414262370957,1.620414248162847,38,122,46,5.14,1.92,0.155936760000000
1,142,140,0.9859154929577465,0.014084507042253521,285.0470000000001,281.25900000000007,0.9867109634551494,0.013289036544850495,2.0089928571428577,3,5.858,4.41,4.41,1.621870327032123,1.621870313494763,1.621870316396865,113,22,57,-19.62,5.14,0.1552220503597122302158273381
1,100,97,0.97,0.03,304.47700000000015,299.53700000000015,0.9837754575879295,0.01622454241207053,3.088010309278352,5,8.754,7.305999999999999,7.305999999999999,1.621868596790212,1.621868593341672,1.621868593378706,68,15,18,-11.51,0.0,0.074658468750000
1,115,114,0.991304347826087,0.008695652173913044,308.5460000000001,305.8810000000001,0.9913627141495919,0.00863728585040804,2.6831666666666676,1,7.106000000000001,7.106000000000001,5.698,1.619870222597691,1.619870227728494,1.619870227748257,68,84,86,2.17,14.08,0.1647907787610619469026548673
1,121,119,0.9834710743801653,0.01652892561983471,280.36000000000007,276.57200000000006,0.986488800114139,0.013511199885861034,2.324134453781513,3,8.754,7.305999999999999,5.858,1.621869248823748,1.621869259094174,1.62186925023596,24,91,32,17.45,-31.07,0.1488508220338983050847457627
1,97,92,0.9484536082474226,0.05154639175257732,281.3480000000002,273.7710000000002,0.973068939533958,0.02693106046604204,2.975771739130437,7,8.754,7.305999999999999,7.305999999999999,1.62186843918057,1.621868437850204,1.621868437882786,39,7,12,-13.11,-0.14,0.06718028571428571428571428571
1,109,107,0.981651376146789,0.01834862385321101,345.95199999999994,342.16399999999993,0.9890505041161779,0.010949495883822036,3.1977943925233636,3,13.098,12.993999999999998,10.202,1.621869004920916,1.62186900659002,1.621869004873361,11,22,8,2.97,8.82,0.1631858301886792452830188679
1,106,104,0.9811320754716981,0.018867924528301886,243.07900000000012,239.2910000000001,0.9844165888456016,0.015583411154398357,2.300875000000001,1,7.305999999999999,7.305999999999999,7.305999999999999,1.621868852312857,1.621868852359814,1.621868858425076,64,67,94,2.17,-7.17,0.1640826116504854368932038835
1,105,103,0.9809523809523809,0.01904761904761905,243.54000000000022,239.36100000000022,0.9828406011332841,0.017159398866715924,2.323893203883497,3,10.202,7.305999999999999,7.305999999999999,1.621869368737559,1.621869368771434,1.621869372309976,3,4,33,-11.51,-1.6,0.1668202941176470588235294118
1,100,95,0.95,0.05,290.45300000000003,283.18,0.974959804167972,0.0250401958320279,2.980842105263158,8,8.754,7.905,7.305999999999999,1.621868537943655,1.621868540026804,1.621868537334472,35,69,21,17.45,-32.58,0.06539406382978723404255319149
1,131,129,0.9847328244274809,0.015267175572519083,314.4870000000001,312.6210000000001,0.9940665273922293,0.005933472607770749,2.4234186046511637,3,7.106000000000001,7.106000000000001,6.539,1.620414266903567,1.620414284586051,1.620414266728806,11,124,7,7.31,-0.54,0.151378828125000
1,116,113,0.9741379310344828,0.02586206896551724,275.75100000000015,270.84000000000015,0.9821904544317156,0.017809545568284423,2.396814159292037,3,11.65,7.305999999999999,5.858,1.621869488432617,1.621869477289876,1.621869471080615,112,75,50,-5.0,37.87,0.2185474910714285714285714286
1,101,98,0.9702970297029703,0.0297029702970297,282.58900000000006,277.62000000000006,0.9824161591569381,0.01758384084306183,2.8328571428571436,5,14.546,14.378,8.615,1.621869188893653,1.621869188855975,1.621869190597464,8,7,17,2.97,-14.48,0.1710108350515463917525773196
1,120,118,0.9833333333333333,0.016666666666666666,296.9020000000001,293.1140000000001,0.9872415813972287,0.012758418602771281,2.4840169491525432,3,14.546,11.65,7.305999999999999,1.621870004287784,1.621870020732376,1.621870004168427,41,117,36,-14.48,10.28,0.1971685299145299145299145299
1,109,106,0.9724770642201835,0.027522935779816515,349.10400000000016,344.16400000000016,0.9858494889774967,0.014150511022503318,3.2468301886792466,5,16.905,13.098,10.202,1.621869095113113,1.621869103031987,1.62186909505846,66,105,64,2.97,43.44,0.1712751904761904761904761905
1,137,134,0.9781021897810219,0.021897810218978103,308.515,305.526,0.9903116542145439,0.009688345785456137,2.280044776119403,5,8.514000000000001,4.827,4.29,1.620414088749223,1.62041409273211,1.620414085179574,38,62,5,29.5,4.5,0.1422858421052631578947368421
1,131,129,0.9847328244274809,0.015267175572519083,340.62899999999996,336.84099999999995,0.9888793966456173,0.011120603354382629,2.6111705426356586,3,8.514000000000001,7.106000000000001,7.106000000000001,1.620414152888913,1.620414167060253,1.620414170842969,3,99,120,-17.88,5.97,0.151907132812500
1,116,113,0.9741379310344828,0.02586206896551724,268.98300000000023,265.5200000000002,0.9871255804270158,0.012874419572984155,2.3497345132743384,5,13.098,7.305999999999999,7.305999999999999,1.621869267294963,1.621869267262077,1.62186926741109,5,3,9,29.26,-28.03,0.1598468660714285714285714286
1,103,99,0.9611650485436893,0.038834951456310676,304.76199999999994,298.69899999999996,0.9801057874669414,0.019894212533058588,3.0171616161616157,7,14.546,10.202,8.754,1.621868584944788,1.621868584178835,1.62186858490612,41,20,36,-15.14,18.11,0.07536908163265306122448979592
1,147,145,0.9863945578231292,0.013605442176870748,298.76300000000015,294.97500000000014,0.9873210538118843,0.012678946188115658,2.034310344827587,3,7.305999999999999,5.858,5.858,1.621870201548129,1.621870174256648,1.621870174738288,105,27,33,-10.28,-4.2,0.2375400069444444444444444444
1,120,117,0.975,0.025,310.99799999999993,308.0199999999999,0.990424375719458,0.009575624280541999,2.632649572649572,5,14.023,10.202,7.305999999999999,1.62186959889148,1.621869582596065,1.621869598992823,110,39,114,6.37,-6.37,0.1992072844827586206896551724
1,122,118,0.9672131147540983,0.03278688524590164,278.14200000000005,271.56500000000005,0.9763538048910269,0.02364619510897311,2.301398305084746,7,7.305999999999999,7.305999999999999,7.305999999999999,1.621868923658371,1.621868923782819,1.621868930037601,5,12,56,-14.85,46.78,0.1453979145299145299145299145
1,111,110,0.990990990990991,0.009009009009009009,276.7040000000001,274.0390000000001,0.9903687695154388,0.009631230484561116,2.4912636363636373,1,11.65,10.202,8.754,1.621870097460771,1.621870091066761,1.621870095298364,68,33,53,31.93,-43.44,0.2842222844036697247706422018
1,90,87,0.9666666666666667,0.03333333333333333,269.5610000000001,263.5930000000001,0.9778602987820938,0.022139701217906142,3.0298045977011503,4,8.592,7.305999999999999,7.305999999999999,1.621868684485397,1.621868681497004,1.621868681537447,75,55,60,-11.51,6.37,0.103974000000000
1,113,109,0.9646017699115044,0.035398230088495575,328.62100000000027,322.04400000000027,0.9799860629722386,0.020013937027761452,2.9545321100917454,7,11.65,7.305999999999999,5.858,1.621868464192691,1.621868465469343,1.621868464192358,11,34,10,-11.51,-3.91,0.06384183333333333333333333333
1,116,112,0.9655172413793104,0.034482758620689655,270.855,266.269,0.983068431448561,0.01693156855143896,2.377401785714286,7,8.754,7.305999999999999,7.305999999999999,1.621870025964905,1.621870030198345,1.621870036590384,10,33,55,24.76,-21.79,0.2123699279279279279279279279
1,98,93,0.9489795918367347,0.05102040816326531,286.53000000000003,280.278,0.9781802952570411,0.021819704742958853,3.0137419354838713,9,11.65,5.858,5.858,1.621868712077269,1.621868712077307,1.621868712077314,10,11,12,46.41,-14.48,0.09101889130434782608695652174
1,98,94,0.9591836734693877,0.04081632653061224,318.2930000000001,312.17200000000014,0.9807692911876793,0.019230708812320717,3.3209787234042567,7,11.65,10.67,10.202,1.62186877069472,1.621868765442717,1.621868766664311,79,14,34,-11.51,0.0,0.08042294623655913978494623656
1,134,133,0.9925373134328358,0.007462686567164179,289.25,286.585,0.9907865168539325,0.009213483146067417,2.1547744360902255,1,5.858,5.858,5.858,1.621870594997983,1.62187061463017,1.621870615474191,3,112,121,2.97,-18.39,0.1653248181818181818181818182
1,126,124,0.9841269841269841,0.015873015873015872,340.479,338.613,0.9945194857832642,0.005480514216735835,2.73075,3,8.514000000000001,8.514000000000001,7.106000000000001,1.620413970178886,1.620413981817846,1.620413978649085,45,121,90,-0.83,7.06,0.1343386747967479674796747967
1,120,116,0.9666666666666667,0.03333333333333333,316.99800000000005,310.90600000000006,0.9807822131369914,0.0192177868630086,2.680224137931035,7,8.514000000000001,7.106000000000001,7.106000000000001,1.620414297637207,1.620414297562435,1.620414302485861,72,68,92,10.28,-25.22,0.1635385739130434782608695652
1,140,137,0.9785714285714285,0.02142857142857143,332.8459999999999,327.9349999999999,0.9852454288169303,0.014754571183069654,2.3936861313868607,5,5.858,5.858,5.858,1.621870376869233,1.62187037686926,1.621870378592796,9,10,25,-12.61,-6.37,0.1301679191176470588235294118
1,112,110,0.9821428571428571,0.017857142857142856,286.83199999999977,283.04399999999976,0.9867936631896023,0.013206336810397736,2.5731272727272705,3,11.33,9.922,8.514000000000001,1.620414008984519,1.620414008937803,1.620414005656782,38,36,12,-15.42,-2.17,0.1584826697247706422018348624
1,73,67,0.9178082191780822,0.0821917808219178,250.621,242.25400000000002,0.9666149285175624,0.03338507148243763,3.6157313432835823,11,11.65,7.305999999999999,7.305999999999999,1.621868775269883,1.621868774578196,1.621868774611382,17,3,7,-15.42,32.87,0.08288466666666666666666666667
1,124,122,0.9838709677419355,0.016129032258064516,348.83799999999997,346.972,0.9946508121248259,0.00534918787517415,2.8440327868852457,3,11.33,9.757,8.514000000000001,1.620413931505618,1.620413940227297,1.620413931313498,39,91,33,1.63,1.34,0.1379534049586776859504132231
1,116,115,0.9913793103448276,0.008620689655172414,305.2380000000001,302.5730000000001,0.9912691080402832,0.008730891959716677,2.631069565217392,1,9.922,8.514000000000001,7.106000000000001,1.620413949189773,1.620413950910042,1.620413947398633,24,41,7,2.17,-14.62,0.1438074736842105263157894737
1,96,92,0.9583333333333334,0.041666666666666664,361.94800000000015,355.85600000000017,0.9831688529844067,0.016831147015593396,3.8680000000000017,7,11.65,8.754,7.305999999999999,1.621868640398813,1.621868639719049,1.621868639701139,19,10,8,46.41,-43.44,0.07626596703296703296703296703
1,135,134,0.9925925925925926,0.007407407407407408,337.9479999999999,335.2829999999999,0.9921141714109862,0.007885828589013696,2.502111940298507,1,10.032,9.922,8.514000000000001,1.620414123453138,1.620414114044282,1.620414125318486,114,66,129,37.46,-56.64,0.1497907368421052631578947368
1,142,139,0.9788732394366197,0.02112676056338028,312.66299999999995,309.68499999999995,0.9904753680480262,0.00952463195197385,2.227949640287769,5,5.858,5.858,5.858,1.621870555680841,1.621870559357206,1.621870561914545,31,57,73,4.63,17.96,0.1427309420289855072463768116
1,145,142,0.9793103448275862,0.020689655172413793,316.16400000000016,311.25300000000016,0.9844669222302349,0.015533077769765053,2.1919225352112686,5,7.282000000000001,4.4959999999999996,4.41,1.621870232625125,1.621870245773417,1.621870232591009,10,77,6,-14.48,31.93,0.1665012765957446808510638298
1,92,90,0.9782608695652174,0.021739130434782608,266.8940000000001,265.0680000000001,0.9931583325215253,0.006841667478474598,2.945200000000001,3,11.65,8.754,8.754,1.621868601661647,1.621868604489729,1.621868605220934,7,45,55,80.51,-78.34,0.077656000000000
1,115,113,0.9826086956521739,0.017391304347826087,232.06599999999997,229.69699999999997,0.9897916971895926,0.010208302810407384,2.0327168141592917,3,8.754,5.858,4.41,1.621869299207779,1.621869296327403,1.621869288023874,79,75,11,2.97,0.0,0.1682864642857142857142857143
1,109,107,0.981651376146789,0.01834862385321101,319.959,318.133,0.9942930187930328,0.005706981206967143,2.9732056074766353,3,10.202,10.202,8.754,1.621869607365853,1.621869626688574,1.621869614332301,20,104,51,23.95,13.12,0.2293692075471698113207547170
1,109,105,0.963302752293578,0.03669724770642202,287.00600000000003,282.90500000000003,0.9857111001163739,0.014288899883626124,2.6943333333333337,7,11.65,7.305999999999999,7.305999999999999,1.62186898846104,1.621868988414,1.62186899316959,41,39,72,22.59,14.48,0.1621479423076923076923076923
1,127,123,0.968503937007874,0.031496062992125984,308.8649999999999,302.8019999999999,0.9803700645913264,0.0196299354086737,2.46180487804878,7,14.384,10.202,10.202,1.621870304007841,1.621870289119447,1.62187030396789,97,71,96,-13.25,-2.17,0.2433146147540983606557377049
1,131,127,0.9694656488549618,0.030534351145038167,279.12600000000003,274.93100000000004,0.9849709450212449,0.015029054978755113,2.1648110236220477,5,7.305999999999999,7.305999999999999,5.858,1.621869410279551,1.621869425745599,1.621869425633391,31,99,95,2.17,0.0,0.2124013888888888888888888889
1,139,138,0.9928057553956835,0.007194244604316547,308.19200000000006,305.52700000000004,0.9913527930640639,0.008647206935936038,2.2139637681159425,1,8.754,8.754,6.0089999999999995,1.621870400699884,1.621870401556001,1.621870401594342,37,49,50,-11.51,-1.74,0.2191175766423357664233576642
1,104,99,0.9519230769230769,0.04807692307692308,290.99700000000007,285.2300000000001,0.980181926274154,0.01981807372584597,2.881111111111112,9,14.065999999999999,9.962,8.754,1.621868388158038,1.621868383186422,1.621868383830119,84,22,36,31.93,-28.96,0.07514888775510204081632653061
1,98,96,0.9795918367346939,0.02040816326530612,285.656,281.868,0.9867392948161424,0.013260705183857507,2.936125,3,9.91,8.754,7.305999999999999,1.621868546666167,1.6218685466488,1.621868545356889,33,32,11,2.97,28.96,0.07288603157894736842105263158
1,126,124,0.9841269841269841,0.015873015873015872,311.42700000000025,307.61000000000024,0.9877435161370081,0.01225648386299196,2.480725806451615,3,8.514000000000001,7.375,7.106000000000001,1.620414201358404,1.620414206877049,1.620414197512568,43,67,16,-3.8,20.05,0.1703392845528455284552845528
1,114,111,0.9736842105263158,0.02631578947368421,321.489,316.578,0.9847242051827589,0.015275794817241027,2.852054054054054,5,11.65,8.754,7.305999999999999,1.621869552373857,1.621869564222424,1.62186955592444,35,73,43,-18.68,36.13,0.2448761454545454545454545455
1,112,110,0.9821428571428571,0.017857142857142856,289.7680000000001,285.9800000000001,0.9869274730128931,0.013072526987106923,2.5998181818181827,3,9.922,7.106000000000001,7.106000000000001,1.619870297583375,1.619870305923447,1.619870313943651,7,66,107,16.25,-31.19,0.1631741743119266055045871560
1,114,110,0.9649122807017544,0.03508771929824561,243.33100000000013,237.23900000000012,0.9749641434917868,0.02503585650821308,2.156718181818183,7,8.754,7.305999999999999,5.858,1.621869777366328,1.621869793939502,1.621869775405245,36,105,22,-13.25,1.74,0.2084525688073394495412844037
1,107,104,0.9719626168224299,0.028037383177570093,244.53100000000003,239.59100000000004,0.9797980624133545,0.020201937586645454,2.3037596153846156,5,8.754,7.305999999999999,7.305999999999999,1.621869897287104,1.621869892859158,1.621869913706051,39,11,102,17.45,-36.5,0.2208955436893203883495145631
1,113,111,0.9823008849557522,0.017699115044247787,238.98100000000002,237.15500000000003,0.9923592252103725,0.007640774789627627,2.136531531531532,3,8.754,5.858,4.41,1.621868825001628,1.621868840429242,1.621868824870026,14,112,7,8.11,43.44,0.1545561818181818181818181818
1,105,102,0.9714285714285714,0.02857142857142857,268.434,263.494,0.981596966107125,0.01840303389287497,2.583274509803922,5,10.202,10.202,8.754,1.621869499093926,1.621869499127697,1.621869495497293,28,29,21,-13.25,30.7,0.2457285445544554455445544554
1,126,123,0.9761904761904762,0.023809523809523808,300.808,295.868,0.983577564426478,0.016422435573521982,2.405430894308943,5,11.65,7.305999999999999,7.305999999999999,1.621870073614798,1.621870057111689,1.621870057220299,122,38,42,17.45,-0.1,0.1861220491803278688524590164
1,104,102,0.9807692307692307,0.019230769230769232,343.3750000000002,341.03500000000025,0.9931852930469603,0.006814706953039674,3.343480392156865,3,14.546,14.546,11.65,1.621868735781643,1.62186873584972,1.621868738551234,30,36,59,29.26,-29.26,0.08623698019801980198019801980
1,145,141,0.9724137931034482,0.027586206896551724,295.3430000000002,289.3090000000002,0.9795695174762903,0.02043048252370971,2.0518368794326256,7,4.41,4.41,4.41,1.621870257668282,1.621870258097241,1.621870259880184,3,5,21,-14.48,4.2,0.1377051857142857142857142857
1,102,99,0.9705882352941176,0.029411764705882353,273.4630000000002,269.9420000000002,0.9871244007415994,0.012875599258400578,2.7266868686868704,5,10.202,8.754,7.305999999999999,1.621868689651594,1.621868691414823,1.621868690470065,14,36,23,2.97,0.0,0.07995518367346938775510204082
1,102,100,0.9803921568627451,0.0196078431372549,286.73,282.942,0.9867889652286123,0.013211034771387718,2.8294200000000003,3,9.922,9.922,9.922,1.620413891014689,1.620413897167948,1.620413901174796,21,69,82,-5.14,-6.77,0.1675137676767676767676767677
1,114,110,0.9649122807017544,0.03508771929824561,293.71300000000014,287.62100000000015,0.9792586640700276,0.02074133592997245,2.614736363636365,7,7.305999999999999,5.858,5.858,1.621868457425655,1.621868455612951,1.62186845617845,46,13,24,-11.51,14.48,0.06209222018348623853211009174
1,123,119,0.967479674796748,0.032520325203252036,269.93800000000016,263.90400000000017,0.9776467188761865,0.022353281123813604,2.217680672268909,7,8.754,5.858,5.858,1.621869929293976,1.621869918981224,1.621869918982909,67,12,13,-4.2,-14.48,0.1957848305084745762711864407
1,139,136,0.9784172661870504,0.02158273381294964,321.31600000000014,316.40500000000014,0.98471598053007,0.015284019469929909,2.3265073529411775,5,7.305999999999999,5.858,5.858,1.621870432427519,1.62187042767695,1.621870433989172,41,7,49,10.28,-23.69,0.1795999333333333333333333333
1,89,87,0.9775280898876404,0.02247191011235955,259.67600000000004,255.85900000000007,0.9853009134459866,0.01469908655401346,2.9409080459770123,3,8.754,8.159,7.305999999999999,1.621868556646471,1.621868554109757,1.621868554073009,49,6,2,2.97,-18.39,0.07335216279069767441860465116
1,104,101,0.9711538461538461,0.028846153846153848,220.99600000000015,218.04700000000014,0.9866558670745171,0.013344132925482805,2.1588811881188135,5,7.305999999999999,6.2410000000000005,5.9430000000000005,1.621868887652616,1.621868896934723,1.621868887687335,40,87,44,6.37,0.0,0.170153160000000
1,105,101,0.9619047619047619,0.0380952380952381,301.82300000000004,297.208,0.9847095814434287,0.015290418556571234,2.942653465346535,7,8.754,7.305999999999999,6.275,1.621868491711658,1.621868491738442,1.621868493526149,37,41,69,14.11,3.34,0.071465460000000
1,111,107,0.963963963963964,0.036036036036036036,270.34000000000015,265.2110000000001,0.9810275948805207,0.018972405119479164,2.4786074766355153,5,8.754,7.305999999999999,5.858,1.621869167760423,1.621869174478796,1.621869181213527,5,46,81,17.45,14.48,0.1738921792452830188679245283
1,112,110,0.9821428571428571,0.017857142857142856,290.05000000000007,286.26200000000006,0.986940182727116,0.013059817272883984,2.6023818181818186,3,8.754,8.754,7.305999999999999,1.621869809964563,1.621869822331755,1.62186980157229,61,108,20,-11.51,6.14,0.2300573669724770642201834862
1,148,143,0.9662162162162162,0.033783783783783786,310.7750000000001,303.6180000000001,0.9769704770332235,0.0230295229667766,2.123202797202798,7,5.858,5.858,5.858,1.62187015269915,1.621870162754659,1.621870166955773,55,114,139,1.87,13.55,0.1620836056338028169014084507
1,94,91,0.9680851063829787,0.031914893617021274,200.39000000000007,195.08800000000008,0.9735415938919109,0.02645840610808922,2.1438241758241765,5,10.202,7.305999999999999,7.305999999999999,1.621869388129901,1.621869389723478,1.621869391244563,7,21,37,-18.54,5.29,0.153115100000000
1,97,93,0.9587628865979382,0.041237113402061855,314.8490000000001,308.7280000000001,0.9805589346003958,0.01944106539960425,3.319655913978496,7,7.305999999999999,7.173000000000001,5.858,1.621868663559815,1.62186866037022,1.62186865750285,80,50,7,2.97,-14.48,0.08678133695652173913043478261
1,145,143,0.9862068965517241,0.013793103448275862,274.7720000000002,270.9840000000002,0.9862140247186758,0.013785975281324142,1.8949930069930085,3,4.41,4.41,4.41,1.621870334805927,1.621870337673836,1.621870341962376,7,28,68,-10.28,25.06,0.2797201971830985915492957746
1,112,109,0.9732142857142857,0.026785714285714284,334.3810000000002,330.8890000000002,0.9895568229056076,0.010443177094392318,3.0356788990825705,5,7.305999999999999,7.305999999999999,5.858,1.621868669173657,1.621868671320843,1.621868667570935,33,64,4,-4.2,42.1,0.07645154629629629629629629630
1,113,110,0.9734513274336283,0.02654867256637168,274.55700000000013,268.6180000000001,0.9783687904515272,0.02163120954847262,2.4419818181818194,5,12.807,8.754,7.305999999999999,1.621869162130216,1.621869151384565,1.6218691512229,99,43,32,17.45,-28.61,0.1580085963302752293577981651
1,107,104,0.9719626168224299,0.028037383177570093,279.981,275.07,0.9824595240391312,0.017540475960868777,2.644903846153846,4,9.922,7.106000000000001,5.698,1.620414050228836,1.620414055771632,1.620414044376975,56,95,5,-14.08,-1.34,0.1257893883495145631067961165
1,138,137,0.9927536231884058,0.007246376811594203,321.3839999999999,318.7189999999999,0.9917077390287008,0.008292260971299134,2.3264160583941598,1,8.161,7.106000000000001,5.698,1.620413851257758,1.620413858180567,1.620413851257755,30,87,29,2.17,-17.59,0.1299211691176470588235294118
